"model1" "model2" "MEC1" "MEC2" "IAS1" "IAS2" "NF1" "NF2" "MSE_Train1" "MSE_Train2" "MSE_Test1" "MSE_Test2" "MSE_Test_MEC_prop1" "MSE_Test_MEC_prop2" "Base_Ret1" "Base_Ret2" "Hedge_Ret1" "Hedge_Ret2"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.45052731705051e-05" "8.10309665163571e-07" "4.04161503834987e-05" "2.05338946077077e-06" "4.04161503834987e-05" "6.1601683823123e-06" "0.00626268385252658" "0.00626268385252658" "0.00560784385239036" "0.00485803935744557"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.62310036783993e-05" "8.50773773422226e-07" "3.25393718157687e-05" "1.66230882785698e-06" "3.25393718157687e-05" "4.98692648357094e-06" "0.00566686844725126" "0.00566686844725126" "0.0053798405282487" "0.00460114866634068"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.89245971829884e-05" "7.75969992455164e-07" "3.1080048578618e-05" "1.73526727747969e-06" "3.1080048578618e-05" "5.20580183243907e-06" "0.00556440397707014" "0.00556440397707014" "0.00535446173694242" "0.00427697471395422"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.4580780518282e-05" "7.79338711183117e-07" "5.72710975216429e-05" "1.36720306063086e-05" "5.72710975216429e-05" "4.10160918189257e-05" "0.00745450922152439" "0.00745450922152439" "0.00565227196069359" "0.00388847359886959"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.90006866166038e-05" "7.63369951755547e-07" "3.19088641699063e-05" "1.61927122616685e-06" "3.19088641699062e-05" "4.85781367850056e-06" "0.00562677380816579" "0.00562677380816579" "0.00561240519854233" "0.00493944374937324"
"lm" "svmRadial" "1" "3" "0" "0.03" "3" "3" "5.05188032214727e-05" "7.10507093716908e-07" "4.02681121021154e-05" "2.11159304542493e-06" "4.02681121021154e-05" "6.33477913627479e-06" "0.00623815215474165" "0.00623815215474165" "0.00626475702927473" "0.00466545352225766"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.23976463483938e-05" "8.14432686986698e-07" "3.36151046317511e-05" "2.13997061323161e-06" "3.36151046317511e-05" "6.41991183969484e-06" "0.00576311840485372" "0.00576311840485372" "0.00556119328966806" "0.0041537944412922"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "2.74022615115511e-05" "8.65103126707968e-07" "3.22131713950765e-05" "2.71632928001071e-06" "3.22131713950765e-05" "8.14898784003212e-06" "0.00555455954498065" "0.00555455954498065" "0.00494094806097647" "0.0037408849668465"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.32161593133305e-05" "8.27139451969737e-07" "4.60216171979477e-05" "2.19263297254165e-06" "4.60216171979477e-05" "6.57789891762495e-06" "0.00662132097426142" "0.00662132097426142" "0.00613826400325209" "0.00458627044519885"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.27168122815013e-05" "8.25890728567756e-07" "4.48589547778588e-05" "2.57956988120207e-06" "4.48589547778588e-05" "7.73870964360621e-06" "0.00673520372514623" "0.00673520372514623" "0.0059581215487165" "0.00505402657002524"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.2065860394482e-05" "7.48694803957821e-07" "3.45098761944643e-05" "2.24962708009969e-06" "3.45098761944643e-05" "6.74888124029907e-06" "0.00588401056555115" "0.00588401056555115" "0.0053520176634552" "0.00474190785606252"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.2636303056145e-05" "7.91905073444529e-07" "4.01703982958129e-05" "2.03235597273816e-06" "4.01703982958129e-05" "6.09706791821449e-06" "0.00620624091108473" "0.00620624091108473" "0.00590244422543904" "0.0043892213684199"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.41834389992489e-05" "7.52695901157457e-07" "3.65496948657525e-05" "2.55446420995204e-06" "3.65496948657525e-05" "7.66339262985613e-06" "0.00599204244172713" "0.00599204244172713" "0.00537508398762996" "0.00426454220504528"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.76609111958233e-05" "8.62357320061217e-07" "4.3425107764766e-05" "3.45226285403123e-06" "4.3425107764766e-05" "1.03567885620937e-05" "0.0065644086499734" "0.0065644086499734" "0.00601493255005495" "0.00522360602203047"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.03508353030035e-05" "7.11081435955132e-07" "3.59507228589355e-05" "3.12015533781383e-06" "3.59507228589355e-05" "9.3604660134415e-06" "0.0058566563428631" "0.0058566563428631" "0.00541721378969584" "0.00454006703755578"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.96532338475086e-05" "7.35559609117933e-07" "3.35800245884439e-05" "1.26042816543571e-06" "3.35800245884439e-05" "3.78128449630712e-06" "0.00579584389932842" "0.00579584389932842" "0.00560093085951823" "0.00412450532216511"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.53470737741275e-05" "8.00332208057608e-07" "2.68476341997633e-05" "1.73709977618045e-06" "2.68476341997633e-05" "5.21129932854136e-06" "0.0052092291220939" "0.0052092291220939" "0.00493390649912973" "0.00418160790907636"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.12848901628492e-05" "7.36451789383409e-07" "2.83309452267076e-05" "1.71847871966973e-06" "2.83309452267076e-05" "5.15543615900919e-06" "0.00525544897861778" "0.00525544897861778" "0.00506195461046394" "0.00429473169386145"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.51897671583322e-05" "8.29018733215367e-07" "4.64567428653044e-05" "2.69142764933239e-06" "4.64567428653044e-05" "8.07428294799717e-06" "0.00675250208587118" "0.00675250208587118" "0.0062162401159401" "0.0046818720170776"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.26320002679416e-05" "8.22808580997047e-07" "3.11618091862832e-05" "1.60867479909977e-06" "3.11618091862832e-05" "4.82602439729931e-06" "0.00554445411506104" "0.00554445411506104" "0.00524911114366579" "0.00425752103525266"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.2215234334214e-05" "7.18672323944961e-07" "3.77080367221092e-05" "1.82767484316143e-06" "3.77080367221092e-05" "5.48302452948428e-06" "0.00610326397499682" "0.00610326397499682" "0.00580175805846794" "0.00511400981186207"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.60809896967341e-05" "6.9039057084586e-07" "4.34375185661875e-05" "4.05385422071259e-06" "4.34375185661875e-05" "1.21615626621378e-05" "0.00654625992811547" "0.00654625992811547" "0.0057944941043239" "0.00430385871422281"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.82693035500882e-05" "7.76807728443783e-07" "3.19300893907205e-05" "2.16882616506804e-06" "3.19300893907205e-05" "6.50647849520412e-06" "0.005675181883937" "0.005675181883937" "0.00533576565228569" "0.00445028791948472"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.9229141539287e-05" "8.24391448204206e-07" "3.72574616898593e-05" "3.46074011054588e-06" "3.72574616898593e-05" "1.03822203316376e-05" "0.00613101386925084" "0.00613101386925084" "0.00547980539578908" "0.00373760665666535"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.48470770353237e-05" "8.7449214069099e-07" "3.28724483168629e-05" "1.54598630414853e-06" "3.28724483168629e-05" "4.63795891244558e-06" "0.00565466300337522" "0.00565466300337522" "0.00540390950472801" "0.00429216554172436"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "4.76119082412904e-05" "7.46022479804415e-07" "4.00830500586885e-05" "2.1902818118275e-06" "4.00830500586885e-05" "6.5708454354825e-06" "0.00636483569180594" "0.00636483569180594" "0.00608939807934004" "0.00490591497330031"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.17615315573239e-05" "7.9611174227285e-07" "3.81699209001149e-05" "2.29002962267612e-06" "3.81699209001149e-05" "6.87008886802836e-06" "0.00613492288389822" "0.00613492288389822" "0.0054786835847906" "0.00436070820493272"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.06652794334672e-05" "8.30197811640832e-07" "3.67324455551961e-05" "1.95032468057147e-06" "3.67324455551961e-05" "5.85097404171441e-06" "0.00601497889908938" "0.00601497889908938" "0.00508243886889262" "0.00467052931589836"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.55227456147892e-05" "8.6300122897011e-07" "4.0323241300879e-05" "2.89143701264122e-06" "4.0323241300879e-05" "8.67431103792366e-06" "0.00636136911618351" "0.00636136911618351" "0.005331751067669" "0.00434690457974802"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.76987116649899e-05" "6.68386956387516e-07" "3.62310152207894e-05" "3.49606345547209e-06" "3.62310152207894e-05" "1.04881903664163e-05" "0.00601885048884502" "0.00601885048884502" "0.00539689843474962" "0.00416786846903835"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.33184752261552e-05" "8.10735412875753e-07" "4.54276025524781e-05" "4.97746450040391e-06" "4.54276025524781e-05" "1.49323935012117e-05" "0.00676176473350133" "0.00676176473350133" "0.00570014134082333" "0.00439487398154398"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.25672915231232e-05" "7.79822708547128e-07" "2.82137403252316e-05" "1.34398325740595e-06" "2.82137403252316e-05" "4.03194977221784e-06" "0.00522926002017379" "0.00522926002017379" "0.00527284672036682" "0.00426264110789038"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.73490583872592e-05" "9.63736270207417e-07" "3.56027002574194e-05" "2.53395582582772e-06" "3.56027002574194e-05" "7.60186747748316e-06" "0.00593923793459383" "0.00593923793459383" "0.00550336099450439" "0.00413268042084611"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.8965244576827e-05" "1.97417615587348e-06" "4.83771988417014e-05" "2.74719801855569e-06" "4.83771988417014e-05" "8.24159405566706e-06" "0.00659321163457279" "0.00659321163457279" "0.00627672463500836" "0.00469741214942236"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.6855420095264e-05" "7.02978487889892e-07" "3.42426946464479e-05" "1.87467681296939e-06" "3.42426946464479e-05" "5.62403043890818e-06" "0.00584905848606924" "0.00584905848606924" "0.00543381349153201" "0.0044902342534433"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.91318571075558e-05" "8.63167821411704e-07" "4.34647349558382e-05" "5.93324143521186e-06" "4.34647349558382e-05" "1.77997243056356e-05" "0.00654222736193448" "0.00654222736193448" "0.00579433941151438" "0.00417344286718199"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.37011286544225e-05" "8.35635441225624e-07" "3.27488528740614e-05" "1.56702712936924e-06" "3.27488528740614e-05" "4.70108138810771e-06" "0.00574624258373989" "0.00574624258373989" "0.00557242655488823" "0.00466976470138906"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.06491906276906e-05" "7.30926777308301e-07" "3.44808492195289e-05" "1.80432717552833e-06" "3.44808492195289e-05" "5.41298152658498e-06" "0.00573355163771513" "0.00573355163771513" "0.00537073009856808" "0.00461049210870852"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.48146680680362e-05" "8.10718880623964e-07" "3.55894656849433e-05" "1.63923907442962e-06" "3.55894656849433e-05" "4.91771722328885e-06" "0.0059201364086214" "0.0059201364086214" "0.00579062533266127" "0.00456638509667746"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.36437468452607e-05" "9.56323586533109e-07" "4.49672203656861e-05" "4.43027608149089e-06" "4.49672203656861e-05" "1.32908282444727e-05" "0.00666253113297642" "0.00666253113297642" "0.00569786013424713" "0.00397274963342393"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.30367401736562e-05" "7.71322451726292e-07" "4.65501662319195e-05" "2.53760382744147e-06" "4.65501662319195e-05" "7.61281148232441e-06" "0.00680276646477253" "0.00680276646477253" "0.00613722243928025" "0.00473405658642328"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.36623781395979e-05" "7.96775083170548e-07" "3.72692995205123e-05" "2.46997666827695e-06" "3.72692995205123e-05" "7.40993000483086e-06" "0.00590679214699897" "0.00590679214699897" "0.00560864930314048" "0.00419792829723451"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.51991336966674e-05" "7.50383204113722e-07" "4.47535775602926e-05" "1.37962787638963e-06" "4.47535775602926e-05" "4.1388836291689e-06" "0.0066857989986636" "0.0066857989986636" "0.00637656924555441" "0.00500832592744062"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.33995818462191e-05" "8.07512298281301e-07" "4.7987312684963e-05" "1.88492709580563e-06" "4.7987312684963e-05" "5.6547812874169e-06" "0.00684339792470109" "0.00684339792470109" "0.00653976791378729" "0.00566129425987576"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.41086109704173e-05" "7.77955669359301e-07" "3.46558789671326e-05" "1.96279272378409e-06" "3.46558789671326e-05" "5.88837817135227e-06" "0.00575037171975481" "0.00575037171975481" "0.00525406792108734" "0.00485047850586048"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.95180098693623e-05" "7.43923874295533e-07" "4.85647777833775e-05" "8.87082089126043e-06" "4.85647777833775e-05" "2.66124626737813e-05" "0.00692256505551753" "0.00692256505551753" "0.0057199397155669" "0.00428449994005784"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.43057512307833e-05" "1.26170460519895e-06" "3.9201084476966e-05" "2.44059279243856e-06" "3.92010844769659e-05" "7.32177837731568e-06" "0.00629436200012013" "0.00629436200012013" "0.00580049343029228" "0.00448924342130299"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.58611468768705e-05" "8.80249022204551e-07" "3.77175453349354e-05" "2.10485663082999e-06" "3.77175453349354e-05" "6.31456989248997e-06" "0.00619806125280929" "0.00619806125280929" "0.00579540471713057" "0.00431739932315466"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.22367378018031e-05" "7.48117670238561e-07" "3.5734859642642e-05" "2.38598702135216e-06" "3.5734859642642e-05" "7.15796106405649e-06" "0.00597918376993576" "0.00597918376993576" "0.00552661555555928" "0.00430662090413687"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.3164717209455e-05" "8.02868500718946e-07" "3.65143201983724e-05" "1.70255632628627e-06" "3.65143201983724e-05" "5.10766897885882e-06" "0.0058753997472119" "0.0058753997472119" "0.00581574605406795" "0.00429180013149596"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.15943222279902e-05" "7.40009791829157e-07" "3.36345501482958e-05" "3.10266426937188e-06" "3.36345501482958e-05" "9.30799280811563e-06" "0.00577312144412228" "0.00577312144412228" "0.00536041151326685" "0.00415679659577708"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.24391604765057e-05" "9.31706541540992e-07" "3.6170542075368e-05" "1.79379203982245e-06" "3.6170542075368e-05" "5.38137611946736e-06" "0.00608901328766769" "0.00608901328766769" "0.005549008406665" "0.00468809967541747"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.75694338568683e-05" "9.52578152546635e-07" "3.72687848020626e-05" "2.39461496167164e-06" "3.72687848020626e-05" "7.18384488501491e-06" "0.00597216996040088" "0.00597216996040088" "0.00544109179917255" "0.00433722364468045"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.77384218731249e-05" "7.31638779174844e-07" "3.71155392529531e-05" "1.48628964298818e-06" "3.71155392529531e-05" "4.45886892896454e-06" "0.00605873196211472" "0.00605873196211472" "0.00585671228251496" "0.00492697695016683"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.16687112740359e-05" "9.86242752410361e-07" "4.28946942443472e-05" "2.63852948925334e-06" "4.28946942443472e-05" "7.91558846776002e-06" "0.00655708023724767" "0.00655708023724767" "0.00596774454694056" "0.00469529702663882"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.29507173564127e-05" "7.44486838470292e-07" "3.45755706028889e-05" "1.91919772655339e-06" "3.45755706028889e-05" "5.75759317966016e-06" "0.00587491067401269" "0.00587491067401269" "0.00539647448006064" "0.00404460715258916"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.41268583102586e-05" "8.47012753640429e-07" "3.4097170607403e-05" "1.43782718061988e-06" "3.40971706074029e-05" "4.31348154185963e-06" "0.00580306638674882" "0.00580306638674882" "0.00556261879513278" "0.0046200746653443"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.66949931465064e-05" "8.09398786856947e-07" "3.81371475433856e-05" "2.27854797739669e-06" "3.81371475433856e-05" "6.83564393219007e-06" "0.00613693102521673" "0.00613693102521673" "0.00583867568158801" "0.00419057169558951"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.61970399245151e-05" "9.4242851718998e-07" "4.01098840832547e-05" "3.61244991140468e-06" "4.01098840832547e-05" "1.0837349734214e-05" "0.00630760215890064" "0.00630760215890064" "0.00553524012870409" "0.00406889091417964"
"lm" "svmRadial" "1" "3" "0" "0.03" "3" "3" "4.38677380691664e-05" "7.09237171267212e-07" "3.08550134485081e-05" "1.94857210134893e-06" "3.08550134485081e-05" "5.84571630404679e-06" "0.00556359850660603" "0.00556359850660603" "0.00551302860187226" "0.00428703352904577"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.67512372684256e-05" "1.90248757749904e-06" "3.47369563561619e-05" "2.45816661364999e-06" "3.47369563561619e-05" "7.37449984094998e-06" "0.00579314078406704" "0.00579314078406704" "0.00557972686899461" "0.0044634904750146"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.09621357544808e-05" "7.75593497079399e-07" "5.00127845533474e-05" "2.92237536379829e-06" "5.00127845533474e-05" "8.76712609139486e-06" "0.00704916052691114" "0.00704916052691114" "0.00705958077380311" "0.00531061912387346"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.27507291229281e-05" "7.48234161025501e-07" "4.21528013573388e-05" "4.05261429484965e-06" "4.21528013573388e-05" "1.2157842884549e-05" "0.00644171029781" "0.00644171029781" "0.00543581491983203" "0.00409970400719945"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.55478155859841e-05" "8.41195402345927e-07" "3.57552529776651e-05" "2.77233823635414e-06" "3.57552529776652e-05" "8.31701470906242e-06" "0.00598300907635102" "0.00598300907635102" "0.00598073117816283" "0.00436992150893843"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.03046969504949e-05" "8.74417761438415e-07" "3.92748860642873e-05" "2.59295022917297e-06" "3.92748860642873e-05" "7.77885068751892e-06" "0.00615839814908657" "0.00615839814908657" "0.00603896500820537" "0.00441262800286904"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.20347893544647e-05" "7.21778631373861e-07" "3.49775950379825e-05" "1.83622080850767e-06" "3.49775950379825e-05" "5.508662425523e-06" "0.00563725186640709" "0.00563725186640709" "0.00530399601070402" "0.00466101380078521"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.28526307202328e-05" "7.90990612260276e-07" "3.73320222308714e-05" "2.1423336913159e-06" "3.73320222308714e-05" "6.42700107394771e-06" "0.00605368227038929" "0.00605368227038929" "0.00565043005298316" "0.00426841194887368"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.48664903781063e-05" "7.83683075066105e-07" "4.02790215133503e-05" "3.4554142061403e-06" "4.02790215133503e-05" "1.03662426184209e-05" "0.00629533120369055" "0.00629533120369055" "0.00583409314637731" "0.0043928176446304"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "3.37513910656685e-05" "7.60894983130078e-07" "5.77803140152482e-05" "9.2555564150514e-06" "5.77803140152482e-05" "2.77666692451542e-05" "0.00760596300844136" "0.00760596300844136" "0.00662088661482375" "0.00581348800194767"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.11517123951677e-05" "7.25384691017465e-07" "4.25268423507225e-05" "3.06725461702666e-06" "4.25268423507225e-05" "9.20176385107999e-06" "0.00647483848330708" "0.00647483848330708" "0.00595499637598942" "0.00432668688313339"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.73302488717249e-05" "7.55769436540458e-07" "3.58982864844068e-05" "1.79980530328327e-06" "3.58982864844068e-05" "5.3994159098498e-06" "0.00599290897111213" "0.00599290897111213" "0.00583581515804693" "0.00476396890841842"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.31652972789593e-05" "7.83860787091072e-07" "5.06401588412125e-05" "6.6736167105283e-06" "5.06401588412125e-05" "2.00208501315849e-05" "0.00695736494443219" "0.00695736494443219" "0.00510313682496447" "0.00420995016207833"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.51136265396149e-05" "8.06317141593259e-07" "3.73045339337754e-05" "2.35651793963803e-06" "3.73045339337754e-05" "7.06955381891411e-06" "0.00610526802451626" "0.00610526802451626" "0.00588262705985346" "0.00447307091945579"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.05371001746641e-05" "7.32597752300094e-07" "3.85717483656515e-05" "2.64783591668045e-06" "3.85717483656515e-05" "7.94350775004136e-06" "0.00620540311874901" "0.00620540311874901" "0.00598764618790071" "0.00438764951005179"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.91858842754289e-05" "6.49260684265411e-07" "3.35995402786949e-05" "1.67848138257082e-06" "3.35995402786949e-05" "5.03544414771246e-06" "0.00574908426189097" "0.00574908426189097" "0.00560779451896602" "0.00472421991980918"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.27963051290529e-05" "8.44515312461471e-07" "3.60396289107523e-05" "3.29850022093882e-06" "3.60396289107523e-05" "9.89550066281646e-06" "0.00603632864350189" "0.00603632864350189" "0.00500772236094843" "0.00432041013967406"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.74792807270666e-05" "7.83389160581566e-07" "3.23457422553589e-05" "1.19946197786346e-06" "3.23457422553589e-05" "3.59838593359039e-06" "0.0056156964715373" "0.0056156964715373" "0.00563619834463117" "0.00442777206039564"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.32530247213307e-05" "1.00457636495606e-06" "3.3298939078705e-05" "2.74119122204772e-06" "3.3298939078705e-05" "8.22357366614317e-06" "0.00578686001202126" "0.00578686001202126" "0.00486936601991752" "0.00401186313934243"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.49269181297011e-05" "7.95477589340473e-07" "3.87144090350822e-05" "4.72892590959634e-06" "3.87144090350822e-05" "1.4186777728789e-05" "0.00621677030678027" "0.00621677030678027" "0.00518175078946427" "0.00449258284299539"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.42102242046234e-05" "8.84121246879613e-07" "4.11812617406305e-05" "2.22487129428358e-06" "4.11812617406305e-05" "6.67461388285075e-06" "0.00636537504402386" "0.00636537504402386" "0.00602812618752956" "0.00456515215623398"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.69438123109792e-05" "7.7687859975665e-07" "3.7688128591264e-05" "2.09206573273615e-06" "3.7688128591264e-05" "6.27619719820843e-06" "0.0060485207940504" "0.0060485207940504" "0.00590505535624571" "0.00504726586945948"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.64957714069634e-05" "7.77192128113367e-07" "3.90424230870413e-05" "3.06150063607314e-06" "3.90424230870413e-05" "9.18450190821942e-06" "0.00619963015023489" "0.00619963015023489" "0.00523438547777186" "0.00347656812140303"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.15957630689252e-05" "8.03980418331716e-07" "3.74703206360302e-05" "2.4196526328208e-06" "3.74703206360302e-05" "7.2589578984624e-06" "0.00609800765486881" "0.00609800765486881" "0.00565569071514553" "0.00428522739358271"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "4.01584649499863e-05" "9.19610177235655e-07" "4.88139534522837e-05" "5.97111688788483e-06" "4.88139534522837e-05" "1.79133506636545e-05" "0.00697082803656477" "0.00697082803656477" "0.00604531034420678" "0.00446982572474943"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.68854121983445e-05" "6.85542630525382e-07" "3.73121403499595e-05" "1.41419355439455e-06" "3.73121403499595e-05" "4.24258066318366e-06" "0.00580192719412279" "0.00580192719412279" "0.00555284892429696" "0.00433470249258081"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.27979641932938e-05" "7.99731882568384e-07" "3.71438531903836e-05" "2.61616249598717e-06" "3.71438531903836e-05" "7.8484874879615e-06" "0.00601939007898055" "0.00601939007898055" "0.00593724045673588" "0.0041789029414387"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.42441177141995e-05" "7.86984349536669e-07" "3.24251124401063e-05" "2.03685735515452e-06" "3.24251124401063e-05" "6.11057206546355e-06" "0.00565162187880318" "0.00565162187880318" "0.00543356490471565" "0.0041233310162439"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "2.73765268023284e-05" "8.09210155277594e-07" "3.60423915730128e-05" "3.44229328660182e-06" "3.60423915730128e-05" "1.03268798598055e-05" "0.00598631642488293" "0.00598631642488293" "0.00544532106715747" "0.00414648644700506"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.99046996159287e-05" "8.18388392293033e-07" "3.58228948480024e-05" "1.97730534911413e-06" "3.58228948480024e-05" "5.93191604734239e-06" "0.00587187229679367" "0.00587187229679367" "0.00534533288556019" "0.00455933412799334"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.20658505197192e-05" "6.98724129011363e-07" "3.10500558848308e-05" "2.18459219752897e-06" "3.10500558848308e-05" "6.55377659258691e-06" "0.00557203999205367" "0.00557203999205367" "0.00522992153039285" "0.00410687416124342"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.07116180684717e-05" "7.3156966581537e-07" "4.02066029042822e-05" "2.06210120879581e-06" "4.02066029042822e-05" "6.18630362638744e-06" "0.00635894140489362" "0.00635894140489362" "0.00602464588301535" "0.00507832195663317"
"lm" "svmRadial" "1" "3" "0" "0.02" "3" "3" "3.78195327403993e-05" "7.99740353407239e-07" "4.13024252710618e-05" "2.90519553980692e-06" "4.13024252710618e-05" "8.71558661942075e-06" "0.00643835282318576" "0.00643835282318576" "0.00634646508684201" "0.00479470102567313"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.12578833018527e-05" "6.88401001469891e-07" "3.2425595883418e-05" "3.31292037088865e-06" "3.2425595883418e-05" "9.93876111266596e-06" "0.00568078262041715" "0.00568078262041715" "0.00519238940923593" "0.00457266049384755"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "4.10538825564226e-05" "8.32133961316987e-07" "5.04607768544429e-05" "3.28679070575217e-06" "5.04607768544429e-05" "9.86037211725651e-06" "0.00694600652374697" "0.00694600652374697" "0.00684725153709294" "0.00535948347127601"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.32972486716202e-05" "7.65201780200651e-07" "2.95382374856829e-05" "1.86327833454228e-06" "2.95382374856829e-05" "5.58983500362684e-06" "0.00544998873427965" "0.00544998873427965" "0.00503744395947912" "0.00392292971090137"
"lm" "svmRadial" "1" "3" "0" "0.01" "3" "3" "3.03751537409912e-05" "7.43340704252125e-07" "4.40105702975497e-05" "3.38327199191511e-06" "4.40105702975497e-05" "1.01498159757453e-05" "0.00652766028150451" "0.00652766028150451" "0.00542154804598411" "0.00452396658286539"
