"model1" "model2" "MEC1" "MEC2" "IAS1" "IAS2" "NF1" "NF2" "MSE_Train1" "MSE_Train2" "MSE_Test1" "MSE_Test2" "MSE_Test_MEC_prop1" "MSE_Test_MEC_prop2" "Base_Ret1" "Base_Ret2" "Hedge_Ret1" "Hedge_Ret2"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "2.59501875965523e-06" "7.74805217055576e-07" "1.94395955337062e-06" "1.41509643382681e-06" "1.94395955337062e-06" "4.24528930148043e-06" "0.00204244107618608" "0.00204244107618608" "0.0013901102798568" "0.0029646462350355"
"lm" "svmRadial" "1" "3.05251716674841" "0" "0.06" "3" "3" "1.85544213123605e-06" "7.63682271309063e-07" "2.02811301705985e-06" "1.62504546305683e-06" "2.02811301705985e-06" "4.9604791727276e-06" "0.00194201870829586" "0.00194201870829586" "0.00136231372406046" "0.00235315310619912"
"lm" "svmRadial" "1" "2.91172075268999" "0" "0.06" "3" "3" "1.7131165244662e-06" "9.61446946837127e-07" "1.86920226580102e-06" "1.39831081546688e-06" "1.86920226580101e-06" "4.07149062010578e-06" "0.00202116212638768" "0.00202116212638768" "0.00120259858099685" "0.00197571801535811"
"lm" "svmRadial" "1" "3.0532436862258" "0" "0.07" "3" "3" "2.38013418190498e-06" "9.07452783981448e-07" "2.46104531141141e-06" "2.03380154625922e-06" "2.46104531141141e-06" "6.20969173015222e-06" "0.0022433197845542" "0.0022433197845542" "0.00142770872469991" "0.00235681678085911"
"lm" "svmRadial" "1" "3" "0" "0.26" "3" "3" "6.00587046156724e-06" "7.35291970683642e-07" "2.68279735837391e-06" "1.9486056294876e-06" "2.68279735837391e-06" "5.84581688846281e-06" "0.00228014645123038" "0.00228014645123038" "0.00163804425804364" "0.00233299514618648"
"lm" "svmRadial" "1" "2.88534694007108" "0" "0.07" "3" "3" "2.31582088925862e-06" "7.6418689285046e-07" "2.08954206076402e-06" "1.65403681453479e-06" "2.08954206076401e-06" "4.77247006158288e-06" "0.00210827620886952" "0.00210827620886952" "0.00142393817559564" "0.00268195843230129"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "2.78693488670032e-06" "1.13159184291564e-06" "2.11307187965232e-06" "1.57074800288316e-06" "2.11307187965232e-06" "4.71224400864949e-06" "0.00197427929546958" "0.00197427929546958" "0.00128037000030946" "0.00292964287092137"
"lm" "svmRadial" "1" "2.93402206958686" "0" "0.08" "3" "3" "1.6870969249103e-06" "8.68164675873678e-07" "2.45650126738983e-06" "2.20474953347386e-06" "2.45650126738983e-06" "6.46878378912363e-06" "0.00220625690771698" "0.00220625690771698" "0.00132044522938971" "0.00212907468589493"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "2.08347954049742e-06" "7.49905476215991e-07" "1.92922409675341e-06" "1.42806463570467e-06" "1.92922409675341e-06" "4.284193907114e-06" "0.00195168569776173" "0.00195168569776173" "0.00123225625644958" "0.00268618803030759"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "1.70299586549885e-06" "9.46680891586404e-07" "2.5613498701462e-06" "2.06019025538299e-06" "2.5613498701462e-06" "6.18057076614898e-06" "0.00217317151902556" "0.00217317151902556" "0.00121129641373676" "0.00187677430950692"
"lm" "svmRadial" "1" "3.05188886237036" "0" "0.09" "3" "3" "2.02201392279506e-06" "1.2263716128051e-06" "2.35275504815358e-06" "2.21238047973962e-06" "2.35275504815358e-06" "6.75193934544296e-06" "0.0021854702323835" "0.0021854702323835" "0.00134867630433914" "0.00206590695945022"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "2.38961213989626e-06" "9.5463451809349e-07" "2.10151160677201e-06" "1.36920383263675e-06" "2.10151160677201e-06" "4.10761149791026e-06" "0.00197557031649169" "0.00197557031649169" "0.00144392777064054" "0.00248582767523686"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "1.68997848306056e-06" "8.66937566518606e-07" "1.96044799676785e-06" "1.44280318789133e-06" "1.96044799676785e-06" "4.32840956367399e-06" "0.00198813968146314" "0.00198813968146314" "0.00122989442134271" "0.00211396534696403"
"lm" "svmRadial" "1" "3" "0" "0.12" "3" "3" "3.19441379822578e-06" "7.53131864980412e-07" "2.10570378775528e-06" "1.61439705506189e-06" "2.10570378775528e-06" "4.84319116518568e-06" "0.00194673841912073" "0.00194673841912073" "0.0013955951670942" "0.0026236703040596"
"lm" "svmRadial" "1" "3.0526685544277" "0" "0.06" "3" "3" "2.18389773431616e-06" "9.54843189791598e-07" "1.78563424507957e-06" "1.29271215594331e-06" "1.78563424507957e-06" "3.94622174837458e-06" "0.00175231422793614" "0.00175231422793614" "0.00133555912879866" "0.00214122255866415"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "2.47429498416745e-06" "9.07343097709057e-07" "3.91980203775413e-06" "2.97764643303954e-06" "3.91980203775413e-06" "8.93293929911863e-06" "0.00278518654778737" "0.00278518654778737" "0.00151772201935535" "0.00297230820596804"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "2.9296584306612e-06" "2.16519125783906e-06" "2.99882020953107e-06" "3.00039474116965e-06" "2.99882020953107e-06" "9.00118422350895e-06" "0.00242367799035999" "0.00242367799035999" "0.00143571037470477" "0.0023592642018274"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "1.90412958644035e-06" "7.67288571087516e-07" "2.01766682158008e-06" "1.67757709889058e-06" "2.01766682158008e-06" "5.03273129667174e-06" "0.00191245027788699" "0.00191245027788699" "0.00132216776908222" "0.00207700773070192"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "1.66413688028806e-06" "7.47565535396982e-07" "2.06777412315273e-06" "1.71645478760936e-06" "2.06777412315273e-06" "5.14936436282808e-06" "0.00209531612866157" "0.00209531612866157" "0.00134138901046126" "0.0021788158723106"
"lm" "svmRadial" "1" "3.05108275582701" "0" "0.07" "3" "3" "2.12681641896467e-06" "1.01339708810527e-06" "3.06272068052847e-06" "1.88978468264065e-06" "3.06272068052847e-06" "5.76588945743091e-06" "0.00234997866222995" "0.00234997866222995" "0.00134481983020829" "0.00272271002694163"
"lm" "svmRadial" "1" "3.07402170182591" "0" "0.11" "3" "3" "2.26339862443415e-06" "8.98081418308298e-07" "1.99568894930173e-06" "1.50132717730485e-06" "1.99568894930173e-06" "4.61511232457614e-06" "0.00199412351084953" "0.00199412351084953" "0.00137005219002223" "0.0024807440476234"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "2.56677908699997e-06" "9.22182047235114e-07" "2.31974712182745e-06" "1.44338838291009e-06" "2.31974712182745e-06" "4.33016514873027e-06" "0.00219885782087493" "0.00219885782087493" "0.00147762437335997" "0.00275562103851937"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "2.52323480531103e-06" "7.50060771376487e-07" "1.88779935795362e-06" "1.44725261773968e-06" "1.88779935795362e-06" "4.34175785321904e-06" "0.00185458188222454" "0.00185458188222454" "0.00136720388905252" "0.00242579303611727"
"lm" "svmRadial" "1" "3" "0" "0.11" "3" "3" "2.11997083798302e-06" "1.08198846184181e-06" "2.10964004539726e-06" "1.67927931055331e-06" "2.10964004539726e-06" "5.03783793165992e-06" "0.00210790287029795" "0.00210790287029795" "0.00144367118559866" "0.00206290590254108"
"lm" "svmRadial" "1" "2.9465896770249" "0" "0.06" "3" "3" "1.57661206930503e-06" "9.1524919532101e-07" "3.02789959770778e-06" "3.15574091653455e-06" "3.02789959770777e-06" "9.2986736080258e-06" "0.00243685198538937" "0.00243685198538937" "0.00121250636108798" "0.00173753550537443"
"lm" "svmRadial" "1" "3" "0" "0.09" "3" "3" "1.82449067128864e-06" "7.16076462842905e-07" "2.1143527797414e-06" "1.57617606208941e-06" "2.1143527797414e-06" "4.72852818626822e-06" "0.00201999914313046" "0.00201999914313046" "0.00131156773897995" "0.00244577265226006"
"lm" "svmRadial" "1" "2.89103333828357" "0" "0.07" "3" "3" "1.79459243545309e-06" "8.10368536637123e-07" "2.99430334018977e-06" "2.77355344316943e-06" "2.99430334018977e-06" "8.018435469714e-06" "0.00245000075679303" "0.00245000075679303" "0.00134261652249986" "0.00230112527082203"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "2.10510684199041e-06" "1.15368925921514e-06" "2.37182547440954e-06" "2.00410512070405e-06" "2.37182547440954e-06" "6.01231536211216e-06" "0.00215260764790533" "0.00215260764790533" "0.00131129153069393" "0.00222318981477848"
"lm" "svmRadial" "1" "2.90534569206178" "0" "0.04" "3" "3" "2.29907319868109e-06" "9.7135097163671e-07" "2.2727710988238e-06" "1.64164479992113e-06" "2.2727710988238e-06" "4.76954564734646e-06" "0.0022136367342164" "0.0022136367342164" "0.00137556403702333" "0.00266545743929844"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "2.4025098070789e-06" "7.5903620955865e-07" "3.0751428177268e-06" "1.96052941921081e-06" "3.0751428177268e-06" "5.88158825763242e-06" "0.0024386249153962" "0.0024386249153962" "0.00131196961504406" "0.0026813968561472"
"lm" "svmRadial" "1" "2.91972694155954" "0" "0.11" "3" "3" "1.96140989150873e-06" "6.863707914681e-07" "2.6512888228248e-06" "2.6719566862046e-06" "2.6512888228248e-06" "7.80138392339172e-06" "0.00222680305129354" "0.00222680305129354" "0.00128420660912657" "0.00211449972121956"
"lm" "svmRadial" "1" "3.04678143983074" "0" "0.08" "3" "3" "2.18834464948923e-06" "9.31355251957087e-07" "2.02880108200214e-06" "1.3413430578698e-06" "2.02880108200214e-06" "4.08677913316353e-06" "0.00194368370476752" "0.00194368370476752" "0.00141866188038707" "0.00248425898640456"
"lm" "svmRadial" "1" "2.92268246912068" "0" "0.06" "3" "3" "2.3125965880071e-06" "8.21367546242052e-07" "2.46079648211883e-06" "1.74833173069754e-06" "2.46079648211883e-06" "5.10981849951711e-06" "0.00219254915437797" "0.00219254915437797" "0.00132229720637696" "0.00291969798047634"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "2.74070721162487e-06" "1.39614225596151e-06" "2.13609168709595e-06" "1.35839613714592e-06" "2.13609168709595e-06" "4.07518841143776e-06" "0.0019822391391242" "0.0019822391391242" "0.00145147121221303" "0.00222011097715093"
"lm" "svmRadial" "1" "3.03039577636631" "0" "0.08" "3" "3" "2.72710364923027e-06" "9.45742553553665e-07" "2.78000209018198e-06" "2.2115801543604e-06" "2.78000209018198e-06" "6.70196315886932e-06" "0.00247397052300096" "0.00247397052300096" "0.00137270857196948" "0.00250925239744165"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "1.77614772646816e-06" "8.07059315288256e-07" "2.85229197892015e-06" "2.114550288549e-06" "2.85229197892015e-06" "6.343650865647e-06" "0.00235292148053761" "0.00235292148053761" "0.00141154006522151" "0.00244246703230387"
"lm" "svmRadial" "1" "3.05824164402782" "0" "0.07" "3" "3" "2.14429836552648e-06" "8.25136485155162e-07" "2.41410351386417e-06" "2.15940831185912e-06" "2.41410351386417e-06" "6.60399242578739e-06" "0.00206341050971469" "0.00206341050971469" "0.00131246607926567" "0.00266590137586059"
"lm" "svmRadial" "1" "3" "0" "0.1" "3" "3" "3.09177882929141e-06" "9.16667297356021e-07" "1.92702903195546e-06" "1.35608345005494e-06" "1.92702903195546e-06" "4.06825035016482e-06" "0.00191226775442281" "0.00191226775442281" "0.00137298112375357" "0.0025627792937215"
"lm" "svmRadial" "1" "3.05249775707124" "0" "0.09" "3" "3" "2.17953898148103e-06" "7.31245924699064e-07" "2.36402049501756e-06" "2.04040267808828e-06" "2.36402049501756e-06" "6.22832459838662e-06" "0.00218650003855159" "0.00218650003855159" "0.00137529392870677" "0.0025604583529058"
"lm" "svmRadial" "1" "6.06380252111784" "0" "0.09" "3" "3" "4.3234355982829e-06" "3.70885463190555e-06" "1.91170914094944e-06" "1.75997280055096e-06" "1.91170914094944e-06" "1.06721275050797e-05" "0.00204580372939871" "0.00204580372939871" "0.00135631894215467" "0.00178340223491032"
"lm" "svmRadial" "1" "2.21318778722389" "0" "0.12" "3" "3" "1.85442559345876e-06" "9.43664708656099e-07" "1.98914184261063e-06" "1.60123780912248e-06" "1.98914184261063e-06" "3.54383996359101e-06" "0.00200881695133186" "0.00200881695133186" "0.00139016381491037" "0.0018653362394069"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "1.82776438271321e-06" "7.77968927855059e-07" "2.14815565438277e-06" "1.20900735295022e-06" "2.14815565438277e-06" "3.62702205885067e-06" "0.00202002221088873" "0.00202002221088873" "0.00136162972369292" "0.00223903454623006"
"lm" "svmRadial" "1" "2.86596124613081" "0" "0.09" "3" "3" "1.69798873831643e-06" "9.1299907094721e-07" "1.83434419688221e-06" "1.40913243069703e-06" "1.83434419688221e-06" "4.03851893704379e-06" "0.00190444331866103" "0.00190444331866103" "0.00123860459753249" "0.00207909743684764"
"lm" "svmRadial" "1" "2.93930649868002" "0" "0.07" "3" "3" "1.95123900918492e-06" "7.02624283310054e-07" "2.65348386937071e-06" "1.79425653680397e-06" "2.65348386937071e-06" "5.27386989892702e-06" "0.00223095971265699" "0.00223095971265699" "0.00137748510722642" "0.00204478499938738"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "2.04756590651582e-06" "7.32445617626289e-07" "2.00393639954956e-06" "1.6706571279742e-06" "2.00393639954956e-06" "5.01197138392261e-06" "0.0021351632947033" "0.0021351632947033" "0.00127493041388959" "0.00256014929670941"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "1.78372361123415e-06" "8.17183779383628e-07" "2.01091768703843e-06" "1.35229550104513e-06" "2.01091768703843e-06" "4.05688650313539e-06" "0.00199155332183039" "0.00199155332183039" "0.00132040950642615" "0.00240436744403193"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "2.08313232224942e-06" "7.92276165675513e-07" "2.8821224319825e-06" "2.29503596985241e-06" "2.8821224319825e-06" "6.88510790955724e-06" "0.00244304652146161" "0.00244304652146161" "0.00133997758252527" "0.00272169424864281"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "1.5656117488942e-06" "8.07459396376451e-07" "3.44272236608607e-06" "3.35052536442165e-06" "3.44272236608607e-06" "1.00515760932649e-05" "0.00254955118035974" "0.00254955118035974" "0.00126244596840701" "0.00216352127323802"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "1.91615624569989e-06" "7.11735411210921e-07" "2.04465239947288e-06" "2.01831360441508e-06" "2.04465239947288e-06" "6.05494081324523e-06" "0.0021319510933509" "0.0021319510933509" "0.0012207849086951" "0.00308288698603353"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "1.86153286529116e-06" "1.00354738955674e-06" "2.02514736160236e-06" "1.35798570411643e-06" "2.02514736160236e-06" "4.07395711234929e-06" "0.002000656155109" "0.002000656155109" "0.00131835637989454" "0.00223977436960688"
"lm" "svmRadial" "1" "2.94892593346726" "0" "0.05" "3" "3" "2.51495200616211e-06" "8.53678243976603e-07" "2.00546914429209e-06" "1.4445551269971e-06" "2.00546914429209e-06" "4.25988607632483e-06" "0.00206608131084924" "0.00206608131084924" "0.00138669293584232" "0.0027629089647342"
"lm" "svmRadial" "1" "2.87206996035874" "0" "0.05" "3" "3" "1.75039430374582e-06" "8.88517226032005e-07" "3.08155190547008e-06" "3.06235603194801e-06" "3.08155190547008e-06" "8.79530076728127e-06" "0.00242795343646622" "0.00242795343646622" "0.00124726536115393" "0.0020254962354657"
"lm" "svmRadial" "1" "2.96335730524904" "0" "0.07" "3" "3" "2.50353168518696e-06" "9.78466225788966e-07" "2.59474269756362e-06" "2.09258372252101e-06" "2.59474269756362e-06" "6.20107326097787e-06" "0.0022951632993193" "0.0022951632993193" "0.00142686091378792" "0.00245014968409675"
"lm" "svmRadial" "1" "3.08488179548186" "0" "0.09" "3" "3" "2.17238303824099e-06" "7.68161289218156e-07" "2.15580571982725e-06" "1.71309209025315e-06" "2.15580571982725e-06" "5.28468660320591e-06" "0.00205157051023473" "0.00205157051023473" "0.00140785540351911" "0.00269417152219138"
"lm" "svmRadial" "1" "3" "0" "0.05" "3" "3" "1.99342237817867e-06" "1.00762676129497e-06" "1.9757772921171e-06" "1.43249233041988e-06" "1.9757772921171e-06" "4.29747699125964e-06" "0.00199171676304194" "0.00199171676304194" "0.00127230799034592" "0.00215062292413201"
"lm" "svmRadial" "1" "3.03232599775674" "0" "0.07" "3" "3" "2.23696226209683e-06" "7.49033412851156e-07" "2.75089312018226e-06" "2.18265016303896e-06" "2.75089312018226e-06" "6.61850683339101e-06" "0.00233743751760405" "0.00233743751760405" "0.00141178852186973" "0.00211825691571678"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "1.92345385059938e-06" "9.1819346043157e-07" "2.20189069008894e-06" "1.88194278650908e-06" "2.20189069008894e-06" "5.64582835952723e-06" "0.00218607590365878" "0.00218607590365878" "0.00128183689905164" "0.00271596598853697"
"lm" "svmRadial" "1" "3.05144563592328" "0" "0.06" "3" "3" "1.95579679732006e-06" "9.05771977204969e-07" "2.14366651004434e-06" "1.50056658767809e-06" "2.14366651004434e-06" "4.57889736538259e-06" "0.00207996298817107" "0.00207996298817107" "0.00136783511474313" "0.00222933908483252"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "2.07048360303798e-06" "8.42134322789856e-07" "1.85671598828027e-06" "1.65617664113667e-06" "1.85671598828027e-06" "4.96852992341e-06" "0.00200691855153262" "0.00200691855153262" "0.00126254333002844" "0.0023725488868154"
"lm" "svmRadial" "1" "3" "0" "0.08" "3" "3" "2.35571865574322e-06" "1.05271820039983e-06" "2.04780827817194e-06" "1.75366603154592e-06" "2.04780827817194e-06" "5.26099809463776e-06" "0.00195144214051191" "0.00195144214051191" "0.00134222277367166" "0.00234052087060705"
"lm" "svmRadial" "1" "3.08068882620036" "0" "0.09" "3" "3" "2.18870262326734e-06" "8.97340353884957e-07" "2.92198378227707e-06" "2.86733190058422e-06" "2.92198378227707e-06" "8.83335734713763e-06" "0.0022816200251837" "0.0022816200251837" "0.00129851508015838" "0.00237189304999675"
"lm" "svmRadial" "1" "3.07249052446064" "0" "0.14" "3" "3" "2.76174616610762e-06" "8.26550557785139e-07" "2.29173088781184e-06" "1.50518066457829e-06" "2.29173088781184e-06" "4.62465332951817e-06" "0.00204107009798565" "0.00204107009798565" "0.00138831982151173" "0.00220246233464653"
"lm" "svmRadial" "1" "3" "0" "0.13" "3" "3" "2.08087655823235e-06" "8.04653532596976e-07" "2.59969689986723e-06" "2.31674912866328e-06" "2.59969689986723e-06" "6.95024738598984e-06" "0.00235127122964447" "0.00235127122964447" "0.00153033526128413" "0.00252527375130244"
"lm" "svmRadial" "1" "3.06362175984913" "0" "0.1" "3" "3" "1.98616543136478e-06" "6.61600720994442e-07" "2.45131161805371e-06" "1.64614499248076e-06" "2.45131161805371e-06" "5.04316561883073e-06" "0.00213737127222472" "0.00213737127222472" "0.00147373629533168" "0.00258667334104938"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "2.8689138418336e-06" "8.77429560216428e-07" "2.71319206268476e-06" "2.0014139799862e-06" "2.71319206268476e-06" "6.0042419399586e-06" "0.00231924822805198" "0.00231924822805198" "0.00133824487743897" "0.00242735413513822"
"lm" "svmRadial" "1" "3.06363782588898" "0" "0.07" "3" "3" "3.09577676706059e-06" "9.86503047423629e-07" "2.00945180525553e-06" "1.46519034756965e-06" "2.00945180525553e-06" "4.4888125709418e-06" "0.00198872940933029" "0.00198872940933029" "0.00141799699100426" "0.00280496344767797"
"lm" "svmRadial" "1" "3.05962944969172" "0" "0.09" "3" "3" "1.99341163648882e-06" "7.83060650792221e-07" "1.94522026241748e-06" "1.45024281076401e-06" "1.94522026241748e-06" "4.43720561301727e-06" "0.00202973718528523" "0.00202973718528523" "0.00134713031858623" "0.0022893453186292"
"lm" "svmRadial" "1" "3" "0" "0.1" "3" "3" "1.78066310667455e-06" "7.62249122591421e-07" "2.42127138397769e-06" "1.81972758671109e-06" "2.42127138397769e-06" "5.45918276013328e-06" "0.00222250247853064" "0.00222250247853064" "0.00141261412735843" "0.00239717271596859"
"lm" "svmRadial" "1" "2.9481682040919" "0" "0.08" "3" "3" "3.16053563354919e-06" "1.18138940698772e-06" "2.66890428486655e-06" "1.86803510851857e-06" "2.66890428486655e-06" "5.50728171106182e-06" "0.00211142652806083" "0.00211142652806083" "0.00163523268454788" "0.00245243602272314"
"lm" "svmRadial" "1" "3.0255658251326" "0" "0.05" "3" "3" "1.8347017185942e-06" "8.11257357614512e-07" "2.00441475812329e-06" "1.5742661002173e-06" "2.00441475812329e-06" "4.76304571248224e-06" "0.00205674571134077" "0.00205674571134077" "0.00135817924913069" "0.00252336447522603"
"lm" "svmRadial" "1" "3" "0" "0.06" "3" "3" "1.85565989218385e-06" "7.6017024561385e-07" "2.38497734175755e-06" "1.77812702106517e-06" "2.38497734175755e-06" "5.3343810631955e-06" "0.00222148438549533" "0.00222148438549533" "0.00125151604599897" "0.00237315899301564"
"lm" "svmRadial" "1" "2.96430921506232" "0" "0.1" "3" "3" "1.89161876759844e-06" "7.72267982484549e-07" "1.81964480353063e-06" "1.58686697450752e-06" "1.81964480353063e-06" "4.70396439561071e-06" "0.00183250828295853" "0.00183250828295853" "0.00131242075914259" "0.00249713518209722"
"lm" "svmRadial" "1" "3.05875565845773" "0" "0.1" "3" "3" "1.82842017487088e-06" "8.28663894918035e-07" "1.96278519850594e-06" "1.60774647901426e-06" "1.96278519850594e-06" "4.91770364005037e-06" "0.00199137739434129" "0.00199137739434129" "0.00131892059882502" "0.00209043747982803"
"lm" "svmRadial" "1" "3" "0" "0.05" "3" "3" "2.09708781356813e-06" "7.36621070730958e-07" "2.22478879236742e-06" "1.62303002645138e-06" "2.22478879236742e-06" "4.86909007935415e-06" "0.00208574955830559" "0.00208574955830559" "0.00130641486361532" "0.00254282925204798"
"lm" "svmRadial" "1" "3" "0" "0.09" "3" "3" "2.25581187532845e-06" "7.30909524987666e-07" "2.07785331083825e-06" "1.55348940687589e-06" "2.07785331083825e-06" "4.66046822062767e-06" "0.00214105836841493" "0.00214105836841493" "0.0014396447280006" "0.00239181720532128"
"lm" "svmRadial" "1" "2.93942015043522" "0" "0.07" "3" "3" "2.14685611558736e-06" "1.05826321884094e-06" "1.8783765673924e-06" "1.57596776461669e-06" "1.8783765673924e-06" "4.63243140375064e-06" "0.00190768903755236" "0.00190768903755236" "0.00133429080696669" "0.001894246051964"
"lm" "svmRadial" "1" "2.95320546212404" "0" "0.06" "3" "3" "2.40516086687043e-06" "9.28989069905734e-07" "2.53132528661649e-06" "1.87278970505303e-06" "2.53132528661649e-06" "5.53073278637228e-06" "0.00232512622611509" "0.00232512622611509" "0.00140728971374798" "0.00247968266160951"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "1.56775705064848e-06" "9.21044833654361e-07" "3.29347625246836e-06" "3.29095268747748e-06" "3.29347625246836e-06" "9.87285806243243e-06" "0.00246493186236598" "0.00246493186236598" "0.00125480943795084" "0.00192049615401488"
"lm" "svmRadial" "1" "3.0288762925187" "0" "0.1" "3" "3" "1.800464298071e-06" "7.17436651609478e-07" "1.78058745865184e-06" "1.42410224428468e-06" "1.78058745865184e-06" "4.31342952583653e-06" "0.00176492699051766" "0.00176492699051766" "0.00129398215231908" "0.00215240385289386"
"lm" "svmRadial" "1" "3.03177906738359" "0" "0.08" "3" "3" "2.45279474409508e-06" "6.87915782426647e-07" "1.98411941007718e-06" "1.91460980333747e-06" "1.98411941007718e-06" "5.80467392396594e-06" "0.00192263766879163" "0.00192263766879163" "0.0012683405626608" "0.00212597709291671"
"lm" "svmRadial" "1" "3" "0" "0.16" "3" "3" "2.65788019554345e-06" "6.77750139759541e-07" "1.93826175045566e-06" "1.39420820799401e-06" "1.93826175045566e-06" "4.18262462398203e-06" "0.00196879714864156" "0.00196879714864156" "0.00138895363295621" "0.00222136360719854"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "2.31882211156496e-06" "9.70649360463999e-07" "1.98010107391847e-06" "1.46777695207338e-06" "1.98010107391847e-06" "4.40333085622013e-06" "0.00202194323606981" "0.00202194323606981" "0.00138626250626018" "0.00260690647465733"
"lm" "svmRadial" "1" "3.04381561032916" "0" "0.06" "3" "3" "2.65446170417352e-06" "1.26063304339369e-06" "1.69900522098185e-06" "1.31447485385258e-06" "1.69900522098185e-06" "4.00101907954162e-06" "0.0018299535158925" "0.0018299535158925" "0.00130182074598727" "0.00219883515847448"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "2.45513423565882e-06" "9.67540341949186e-07" "2.25050113349456e-06" "1.65255473741834e-06" "2.25050113349456e-06" "4.95766421225501e-06" "0.00217791615532424" "0.00217791615532424" "0.00143325762538186" "0.00250884858816199"
"lm" "svmRadial" "1" "3.03684268129758" "0" "0.1" "3" "3" "2.02074820756897e-06" "7.99968428487211e-07" "2.05359477012295e-06" "1.82482341198697e-06" "2.05359477012295e-06" "5.54170162335311e-06" "0.00214486443718117" "0.00214486443718117" "0.0013053443400647" "0.00247908366898402"
"lm" "svmRadial" "1" "3.06702743072456" "0" "0.08" "3" "3" "1.83641091104577e-06" "9.95303415387154e-07" "2.21535692661057e-06" "2.16517193985189e-06" "2.21535692661057e-06" "6.64064173176085e-06" "0.00209884399928384" "0.00209884399928384" "0.00139832121419661" "0.00200685190913762"
"lm" "svmRadial" "1" "3" "0" "0.05" "3" "3" "2.07015156450574e-06" "9.84535235366053e-07" "2.39767226148699e-06" "1.80843486653346e-06" "2.39767226148699e-06" "5.42530459960038e-06" "0.00218518125451416" "0.00218518125451416" "0.00133969334751466" "0.00210562392115883"
"lm" "svmRadial" "1" "3.03352159771374" "0" "0.07" "3" "3" "1.95832964165932e-06" "8.89759233490877e-07" "2.30682381014148e-06" "1.39773347128177e-06" "2.30682381014148e-06" "4.24005467298063e-06" "0.00224802857638353" "0.00224802857638353" "0.00133200886422799" "0.00242297799554473"
"lm" "svmRadial" "1" "3.15610936903926" "0" "0.07" "3" "3" "1.78288128619073e-06" "7.8503280759433e-07" "2.34033075429564e-06" "1.84843228666357e-06" "2.34033075429564e-06" "5.83385445797356e-06" "0.00217856202372602" "0.00217856202372602" "0.00144191002037343" "0.00219524926331659"
"lm" "svmRadial" "1" "3" "0" "0.07" "3" "3" "2.08044828034721e-06" "7.94950667288724e-07" "2.54981831978329e-06" "1.8867953874549e-06" "2.54981831978329e-06" "5.66038616236469e-06" "0.00229775558780997" "0.00229775558780997" "0.00138162146806576" "0.00256774109481544"
"lm" "svmRadial" "1" "3" "0" "0.1" "3" "3" "1.69435829891777e-06" "7.13259880299484e-07" "2.46526420728095e-06" "2.02617305983909e-06" "2.46526420728095e-06" "6.07851917951727e-06" "0.00220004051164734" "0.00220004051164734" "0.00118844877333209" "0.0023499832407338"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "2.33394196920816e-06" "8.50879258594812e-07" "3.2037151299411e-06" "2.40201773726163e-06" "3.2037151299411e-06" "7.20605321178489e-06" "0.00259606771496459" "0.00259606771496459" "0.00138802367698948" "0.00340050694747632"
"lm" "svmRadial" "1" "3" "0" "0.04" "3" "3" "2.95479687517174e-06" "8.18750716171617e-07" "2.8131211872449e-06" "1.66762889429973e-06" "2.8131211872449e-06" "5.00288668289918e-06" "0.00230011643277053" "0.00230011643277053" "0.00137843014938569" "0.00308225067050246"
"lm" "svmRadial" "1" "3.12307241506905" "0" "0.09" "3" "3" "1.72468073025334e-06" "7.64101035248888e-07" "2.46573688667332e-06" "1.84149443617145e-06" "2.46573688667332e-06" "5.75112047611021e-06" "0.00224936972956154" "0.00224936972956154" "0.00135493862157585" "0.00239099859411858"
