"model1" "model2" "MEC1" "MEC2" "IAS1" "IAS2" "NF1" "NF2" "MSE_Train1" "MSE_Train2" "MSE_Test1" "MSE_Test2" "MSE_Test_MEC_prop1" "MSE_Test_MEC_prop2" "Base_Ret1" "Base_Ret2" "Hedge_Ret1" "Hedge_Ret2"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.01588601297475e-06" "7.39317493694035e-06" "1.04319385265051e-06" "5.35730679645402e-05" "1.04319385265051e-06" "5.35730679645402e-05" "0.0466728595808312" "0.0466728595808312" "0.00101996804533248" "0.0210349597682686"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.77830577731637e-07" "6.87019966013323e-06" "1.10920748680183e-06" "0.000134054224478924" "1.10920748680183e-06" "0.000134054224478924" "0.0487993927801242" "0.0487993927801242" "0.00105663030645858" "0.0191128661257856"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.4727851930011e-07" "6.86960402314609e-06" "9.992733452513e-07" "7.76509068128746e-05" "9.992733452513e-07" "7.76509068128746e-05" "0.0489911455215028" "0.0489911455215028" "0.0010029281790154" "0.0206278988506232"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "8.36979005648412e-07" "5.89181739601501e-06" "9.46764307214005e-07" "6.31787369059045e-05" "9.46764307214005e-07" "6.31787369059045e-05" "0.0484529377706614" "0.0484529377706614" "0.000974827606142457" "0.0134907886181849"
"1" "lm" "svmRadial" "1" "1.22210700012426" "0" "0.01" "3" "3" "9.95365396858742e-07" "5.60537876785306e-06" "1.11686116448382e-06" "0.000146981102067393" "1.11686116448382e-06" "0.000179626633722539" "0.0486520397996632" "0.0486520397996632" "0.00106376257303666" "0.0165024588589454"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.09013123861678e-06" "6.29964258313703e-06" "1.03343345348059e-06" "3.09715493664016e-05" "1.03343345348059e-06" "3.09715493664016e-05" "0.0474836004634349" "0.0474836004634349" "0.00101801266937546" "0.0198131026275432"
"1" "lm" "svmRadial" "1" "1.81840017747594" "0" "0.01" "3" "3" "9.49691841011373e-07" "6.87636133482796e-06" "1.01405445060314e-06" "7.79976720420888e-05" "1.01405445060314e-06" "0.000141830980684044" "0.0484659360746152" "0.0484659360746152" "0.00100583376882747" "0.0254611084554656"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.71357225276191e-07" "6.69518206707809e-06" "1.00436263101052e-06" "4.74751566955958e-05" "1.00436263101052e-06" "4.74751566955958e-05" "0.0471523322074615" "0.0471523322074615" "0.00100275323932792" "0.0133067985675982"
"1" "lm" "svmRadial" "1" "1.18597567840696" "0" "0.01" "3" "3" "9.93577664038199e-07" "6.24480669222734e-06" "1.0536819391436e-06" "0.000146072160024526" "1.0536819391436e-06" "0.000173238029081457" "0.0486226931073953" "0.0486226931073953" "0.00102775073331019" "0.0224469197753353"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.56234832774245e-07" "6.89825589845771e-06" "1.02169012604614e-06" "3.58066762438224e-05" "1.02169012604614e-06" "3.58066762438224e-05" "0.0473803752561316" "0.0473803752561316" "0.0010002394899273" "0.015086186869476"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.0044320272526e-06" "6.2830546331826e-06" "9.46276201503545e-07" "6.93515278297097e-05" "9.46276201503545e-07" "6.93515278297097e-05" "0.0502523925787282" "0.0502523925787282" "0.000973044763832418" "0.0209145340205046"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.93136425198632e-07" "6.18569906135601e-06" "1.07470051647755e-06" "8.89500846958039e-05" "1.07470051647755e-06" "8.89500846958039e-05" "0.049801509903767" "0.049801509903767" "0.00103757518835081" "0.0166926261974896"
"1" "lm" "svmRadial" "1" "1.57715244482726" "0" "0.02" "3" "3" "9.4695516149116e-07" "6.19914297526306e-06" "9.83438536060262e-07" "0.000119130841386425" "9.83438536060262e-07" "0.000187887497746929" "0.0463471789619736" "0.0463471789619736" "0.00099312905604174" "0.0211780902543015"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.59147697827811e-07" "5.93036981780211e-06" "1.02927466908673e-06" "0.000204673332592937" "1.02927466908673e-06" "0.000204673332592937" "0.0514839470275665" "0.0514839470275665" "0.00102009638597204" "0.0225189497248083"
"1" "lm" "svmRadial" "1" "1.20074649344047" "0" "0.01" "3" "3" "8.94358475066252e-07" "7.86953939441344e-06" "1.04028491602195e-06" "2.91636577958096e-05" "1.04028491602195e-06" "3.50181598342161e-05" "0.0474799545220311" "0.0474799545220311" "0.00102201795738078" "0.0166179471501763"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.42242131186025e-07" "7.14915083524784e-06" "1.01540996875309e-06" "2.68121128479033e-05" "1.01540996875309e-06" "2.68121128479033e-05" "0.0477047172711822" "0.0477047172711822" "0.00100267300161353" "0.01546253607762"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.13456803862769e-06" "5.81103082090796e-06" "1.09190959761294e-06" "3.97871914820746e-05" "1.09190959761294e-06" "3.97871914820746e-05" "0.0459275831328708" "0.0459275831328708" "0.00104467255737773" "0.0146409160641304"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.6084923344702e-07" "6.53049436502711e-06" "1.21798110631343e-06" "8.73797015955042e-05" "1.21798110631343e-06" "8.73797015955042e-05" "0.0517390749833397" "0.0517390749833397" "0.00110177771942138" "0.0196489760239808"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.09382488027558e-06" "6.04551246111182e-06" "9.51341638492846e-07" "2.3270132714271e-05" "9.51341638492846e-07" "2.3270132714271e-05" "0.0478407031998021" "0.0478407031998021" "0.000977035098625435" "0.0122867095200444"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.0422974838704e-06" "5.79372156382256e-06" "1.06321066900157e-06" "3.79239156500152e-05" "1.06321066900157e-06" "3.79239156500152e-05" "0.0470277657494807" "0.0470277657494807" "0.00103251055931372" "0.0151099414087674"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.00881147177182e-06" "6.29644367954821e-06" "1.05718660412889e-06" "1.94216647299227e-05" "1.05718660412889e-06" "1.94216647299227e-05" "0.049985904398477" "0.049985904398477" "0.0010308018680574" "0.0133660145698657"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.04476508102641e-06" "6.36397188233576e-06" "1.0080834660836e-06" "1.69967588857558e-05" "1.0080834660836e-06" "1.69967588857558e-05" "0.0439989049210041" "0.0439989049210041" "0.000997522121388743" "0.0116045831977257"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.08966784780418e-06" "7.39388593162375e-06" "1.06759124731011e-06" "3.22213832765005e-05" "1.06759124731011e-06" "3.22213832765005e-05" "0.0453043228917026" "0.0453043228917026" "0.00103538407480585" "0.0153681018532687"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.11483530449794e-07" "6.53494502187837e-06" "9.84426432847172e-07" "6.27589116936657e-05" "9.84426432847172e-07" "6.27589116936657e-05" "0.0478963386655455" "0.0478963386655455" "0.000997431038389011" "0.0161075124878434"
"1" "lm" "svmRadial" "1" "1.16829685968752" "0" "0.01" "3" "3" "1.09823755645045e-06" "5.61814825855194e-06" "1.03034663001819e-06" "5.2440691594954e-05" "1.03034663001819e-06" "6.12662953102266e-05" "0.0483155856170909" "0.0483155856170909" "0.00101644181732926" "0.019985785625081"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.40497474718274e-07" "6.84367553036434e-06" "1.00893550334792e-06" "5.54414153781962e-05" "1.00893550334792e-06" "5.54414153781962e-05" "0.0462232772486151" "0.0462232772486151" "0.00100797373830391" "0.0200564167681183"
"1" "lm" "svmRadial" "1" "1.20680647941292" "0" "0.01" "3" "3" "1.00215676276653e-06" "6.70826128206648e-06" "1.06216738241315e-06" "0.000114599219169095" "1.06216738241315e-06" "0.000138299080228925" "0.0497632255775455" "0.0497632255775455" "0.00102675775016029" "0.0183788876042582"
"1" "lm" "svmRadial" "1" "1.1813425802378" "0" "0.01" "3" "3" "1.02221764459082e-06" "7.73096191248503e-06" "9.12033819304184e-07" "6.14033508959089e-05" "9.12033819304184e-07" "7.25383929826203e-05" "0.0465345776989048" "0.0465345776989048" "0.000954167524317337" "0.018627131746155"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.08267892787851e-06" "6.48430954290569e-06" "9.18151117826092e-07" "8.42789494269886e-05" "9.18151117826092e-07" "8.42789494269886e-05" "0.0465438609110823" "0.0465438609110823" "0.000970512613428945" "0.0167728790354832"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "8.90592903097494e-07" "7.29694111676209e-06" "9.5800522409918e-07" "2.69443970214507e-05" "9.5800522409918e-07" "2.69443970214507e-05" "0.0490072396762722" "0.0490072396762722" "0.000982867491144752" "0.015041446575919"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.6333610428713e-07" "7.51209200209934e-06" "1.05068234714075e-06" "7.09150678075798e-05" "1.05068234714075e-06" "7.09150678075798e-05" "0.0505874687896933" "0.0505874687896933" "0.00102502606348196" "0.0205047995095283"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.00973568056322e-06" "6.41898927332715e-06" "9.00627958622156e-07" "5.93593846911948e-05" "9.00627958622156e-07" "5.93593846911948e-05" "0.0451759574943231" "0.0451759574943231" "0.000950041231406996" "0.0153857906467371"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.0489850320225e-06" "6.43899741153692e-06" "1.02606991766617e-06" "4.87276363120503e-05" "1.02606991766617e-06" "4.87276363120503e-05" "0.0470734241038115" "0.0470734241038115" "0.00100498228833101" "0.0132701716125188"
"1" "lm" "svmRadial" "1" "1.74094895984521" "0" "0.01" "3" "3" "9.87313865877511e-07" "7.53952334051857e-06" "9.65780193675802e-07" "5.49210526026168e-05" "9.65780193675802e-07" "9.56147494021296e-05" "0.0447549464360818" "0.0447549464360818" "0.000982032078038003" "0.0187521865499718"
"1" "lm" "svmRadial" "1" "1.25665990527171" "0" "0.01" "3" "3" "9.94687707399516e-07" "6.0545037280333e-06" "1.00500829389059e-06" "0.000116856275592299" "1.00500829389059e-06" "0.000146848596216224" "0.0483550143797891" "0.0483550143797891" "0.00101075222947263" "0.0223560893054184"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.0112891962896e-06" "1.66720569138e-05" "9.95905814845775e-07" "0.000100737288730449" "9.95905814845775e-07" "0.000100737288730449" "0.0506364155259018" "0.0506364155259018" "0.000999831917760291" "0.0184837080949386"
"1" "lm" "svmRadial" "1" "1.18562500587649" "0" "0.01" "3" "3" "9.13690828080629e-07" "7.85930767739112e-06" "9.81044129656193e-07" "4.98486245817105e-05" "9.81044129656193e-07" "5.91017758126255e-05" "0.046673494801019" "0.046673494801019" "0.000991465853668087" "0.0198984734953704"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.03564466936509e-06" "6.45413132452638e-06" "1.06247595844812e-06" "2.02667595406509e-05" "1.06247595844812e-06" "2.02667595406509e-05" "0.046541832788749" "0.046541832788749" "0.0010360989816153" "0.0172296768610459"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.10338177994071e-07" "6.38742667020344e-06" "1.04339486627177e-06" "3.47477003924836e-05" "1.04339486627177e-06" "3.47477003924836e-05" "0.0468914528797339" "0.0468914528797339" "0.00101282086242082" "0.0138760398053977"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.94113518397015e-07" "7.8747798972775e-06" "1.00834416556539e-06" "9.68235521458502e-05" "1.00834416556539e-06" "9.68235521458502e-05" "0.0459860914543244" "0.0459860914543244" "0.00100264509093258" "0.023192931607554"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.89596793653332e-07" "5.87388062341598e-06" "9.25660393077008e-07" "4.69487683506154e-05" "9.25660393077007e-07" "4.69487683506154e-05" "0.0458614703204078" "0.0458614703204078" "0.000964308435230982" "0.0169726212939797"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.04603935550507e-06" "6.36644878200669e-06" "9.60111796778903e-07" "4.22732963245447e-05" "9.60111796778903e-07" "4.22732963245447e-05" "0.0469882234427723" "0.0469882234427723" "0.000978100296861779" "0.0167499322131233"
"1" "lm" "svmRadial" "1" "1.74918841945382" "0" "0.01" "3" "3" "9.33504915983879e-07" "7.78574166937645e-06" "9.57155290728857e-07" "1.99975759655053e-05" "9.57155290728857e-07" "3.497952829601e-05" "0.0443391490119246" "0.0443391490119246" "0.000976939853519797" "0.013428535735375"
"1" "lm" "svmRadial" "1" "1.22152682562172" "0" "0.01" "3" "3" "9.93459387960088e-07" "7.04921711667024e-06" "1.06640388985149e-06" "2.67824884903252e-05" "1.06640388985149e-06" "3.27155281478371e-05" "0.0469797370453628" "0.0469797370453628" "0.00103253033718752" "0.0141697297867128"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.35452058941668e-07" "1.03878752517144e-05" "9.57354312755546e-07" "6.22637364598205e-05" "9.57354312755546e-07" "6.22637364598205e-05" "0.0468456276576528" "0.0468456276576528" "0.000981705065093624" "0.0182099129697164"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.94547796143364e-07" "7.19204109214985e-06" "9.61823375544916e-07" "0.000111260444441581" "9.61823375544916e-07" "0.000111260444441581" "0.0473829879972794" "0.0473829879972794" "0.000974652546133142" "0.0212598347817406"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.06469025274869e-06" "6.21690995888102e-06" "9.98637320651857e-07" "9.69807004480741e-05" "9.98637320651857e-07" "9.69807004480741e-05" "0.0504454485515894" "0.0504454485515894" "0.000997298978025548" "0.0159513273542967"
"1" "lm" "svmRadial" "1" "1.20967293578239" "0" "0.01" "3" "3" "9.59578526987815e-07" "6.38897332825071e-06" "9.94484206140522e-07" "0.000111268954120495" "9.94484206140522e-07" "0.000134599042392376" "0.048725588638752" "0.048725588638752" "0.000997391346001569" "0.0198629962515095"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.63305028628419e-07" "7.39694078678298e-06" "9.83977180053879e-07" "3.96436421593037e-05" "9.83977180053879e-07" "3.96436421593037e-05" "0.0465362609905667" "0.0465362609905667" "0.000995453479694016" "0.00999357798230972"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.28329114841389e-07" "6.91975646357946e-06" "9.49677816817844e-07" "1.84317625910628e-05" "9.49677816817844e-07" "1.84317625910628e-05" "0.0479850217061265" "0.0479850217061265" "0.000975156651736335" "0.0157892730506488"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.82445781016995e-07" "6.09542117018044e-06" "9.18590371882739e-07" "3.11928291465908e-05" "9.18590371882739e-07" "3.11928291465908e-05" "0.0445646308522204" "0.0445646308522204" "0.000945056124166741" "0.0154659445074171"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.99972268212016e-07" "6.39353282399247e-06" "9.97508099305771e-07" "0.000140509437545117" "9.97508099305771e-07" "0.000140509437545117" "0.048493569225137" "0.048493569225137" "0.000996359379541342" "0.0169833429491191"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.00188330767687e-06" "7.370131419401e-06" "1.07956787016178e-06" "2.90189260472246e-05" "1.07956787016178e-06" "2.90189260472246e-05" "0.046966349424609" "0.046966349424609" "0.00104200455003797" "0.0141157841787498"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.44744232024501e-07" "5.96195867208397e-06" "1.03994915096163e-06" "1.75804634414884e-05" "1.03994915096163e-06" "1.75804634414884e-05" "0.0476095156512327" "0.0476095156512327" "0.00102039640778479" "0.0138418196480561"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.06104983249489e-06" "7.11762566533272e-06" "1.0921368267282e-06" "4.95851100608947e-05" "1.0921368267282e-06" "4.95851100608947e-05" "0.0475019269075399" "0.0475019269075399" "0.00105410349549085" "0.017920471525571"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.9992106904448e-07" "6.01262511817104e-06" "1.14961364395441e-06" "7.75312105231353e-05" "1.14961364395441e-06" "7.75312105231353e-05" "0.0498448394512261" "0.0498448394512261" "0.00106971368290491" "0.0188383444044345"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.02764608899118e-07" "5.64469480341626e-06" "9.90228233607191e-07" "5.47409195594417e-05" "9.90228233607191e-07" "5.47409195594417e-05" "0.0491828256272149" "0.0491828256272149" "0.00100068253077531" "0.023642322153123"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.03792551360638e-06" "6.43931692024436e-06" "8.73922784872628e-07" "3.31307884951248e-05" "8.73922784872628e-07" "3.31307884951248e-05" "0.0463079348858378" "0.0463079348858378" "0.000932347353092409" "0.0145457358899617"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.80120716152944e-07" "6.04832887017401e-06" "1.00399728615169e-06" "0.00010450137808708" "1.00399728615169e-06" "0.00010450137808708" "0.048821770549121" "0.048821770549121" "0.00100072257241792" "0.0196596327595638"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "8.97753217928895e-07" "6.90057839138936e-06" "1.09475333944375e-06" "3.48548314700705e-05" "1.09475333944375e-06" "3.48548314700705e-05" "0.0481459572811926" "0.0481459572811926" "0.00104776926492405" "0.0157086616587093"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.06676145122874e-06" "6.07484438516381e-06" "1.02697807093938e-06" "0.000102629012282884" "1.02697807093938e-06" "0.000102629012282884" "0.0495167873106291" "0.0495167873106291" "0.00101278064330974" "0.0253448237173489"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.8809793234209e-07" "6.136858074621e-06" "1.11435462804757e-06" "4.1502674891116e-05" "1.11435462804757e-06" "4.1502674891116e-05" "0.0463817855866734" "0.0463817855866734" "0.00105591531571008" "0.0160022015687407"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.99356929640991e-07" "7.59875697717107e-06" "1.04920026171318e-06" "0.000128167335537417" "1.04920026171318e-06" "0.000128167335537417" "0.0486761423303756" "0.0486761423303756" "0.00101695510019574" "0.0206101406757988"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.20390033812561e-07" "7.52765111213109e-06" "9.51383745049457e-07" "3.55848846509482e-05" "9.51383745049457e-07" "3.55848846509482e-05" "0.0484345851978439" "0.0484345851978439" "0.000959149564951147" "0.012601122506178"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.00429694082945e-06" "6.20700885609931e-06" "9.4934173879625e-07" "7.90537193961068e-05" "9.4934173879625e-07" "7.90537193961068e-05" "0.0463330210660855" "0.0463330210660855" "0.000972730959841773" "0.0158729267414629"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.07555042119844e-06" "6.79027760223933e-06" "1.04042154312144e-06" "7.12447789704884e-05" "1.04042154312144e-06" "7.12447789704884e-05" "0.0480370280397278" "0.0480370280397278" "0.00101967301253919" "0.0181241203746331"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.05252807878963e-06" "6.93773271990268e-06" "9.97883779492137e-07" "6.6159633271908e-05" "9.97883779492137e-07" "6.6159633271908e-05" "0.0491886718915316" "0.0491886718915316" "0.000990098407381995" "0.0175693648237163"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.24069044179724e-07" "6.73073455385179e-06" "9.89995281811185e-07" "5.17191145702776e-05" "9.89995281811185e-07" "5.17191145702776e-05" "0.0444981006755569" "0.0444981006755569" "0.000990463723387007" "0.0165307553037269"
"1" "lm" "svmRadial" "1" "1.19611836130777" "0" "0.01" "3" "3" "1.0889351816283e-06" "7.43123321031112e-06" "1.11907210023858e-06" "5.67923671449479e-05" "1.11907210023858e-06" "6.79303931242042e-05" "0.0469575077002236" "0.0469575077002236" "0.00105112939578392" "0.0192888934704883"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.01932004917174e-06" "7.5261866100865e-06" "9.78294058713296e-07" "8.50300207188698e-05" "9.78294058713296e-07" "8.50300207188698e-05" "0.0457427164573806" "0.0457427164573806" "0.000983346541254537" "0.0220009110270197"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.05960315855623e-06" "6.31223605110133e-06" "9.92744571969307e-07" "0.000106965400560157" "9.92744571969307e-07" "0.000106965400560157" "0.0473713876535472" "0.0473713876535472" "0.000986835054039671" "0.0136354272985114"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.17611841062056e-07" "6.27994354800836e-06" "1.00347656602673e-06" "2.63218682822454e-05" "1.00347656602673e-06" "2.63218682822454e-05" "0.0473497105954548" "0.0473497105954548" "0.00100336010835333" "0.0154708712088905"
"1" "lm" "svmRadial" "1" "1.246654386203" "0" "0.01" "3" "3" "9.3958385113192e-07" "6.05957350870701e-06" "1.05877703189745e-06" "8.50440632495093e-05" "1.05877703189745e-06" "0.000106020554470526" "0.0482339068096419" "0.0482339068096419" "0.00103059283679094" "0.0146020145469212"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "8.4507370931421e-07" "7.56612532165317e-06" "1.069469294438e-06" "0.000145771125400214" "1.069469294438e-06" "0.000145771125400214" "0.0489479414553253" "0.0489479414553253" "0.00103441147516628" "0.0146639599522605"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.41143040927594e-07" "7.08413004905585e-06" "9.09326877091629e-07" "4.62770105118691e-05" "9.09326877091629e-07" "4.62770105118691e-05" "0.0473662963936156" "0.0473662963936156" "0.000953979893473754" "0.0184787180985647"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.00428189846502e-06" "5.99315742003611e-06" "1.10511830112806e-06" "4.08460577299604e-05" "1.10511830112806e-06" "4.08460577299604e-05" "0.0464937099602168" "0.0464937099602168" "0.00104896489995725" "0.0141856882943571"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.01883464289915e-06" "1.33069885799345e-05" "9.94590036596178e-07" "3.68538154994882e-05" "9.94590036596178e-07" "3.68538154994882e-05" "0.0451391678011785" "0.0451391678011785" "0.000997067364745011" "0.016006932598425"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "1.04898536813689e-06" "6.88372102857688e-06" "9.65387909083766e-07" "2.26363548639726e-05" "9.65387909083766e-07" "2.26363548639726e-05" "0.0479037251159272" "0.0479037251159272" "0.000982604546617445" "0.0124588315165947"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.11093712040886e-06" "7.18978639519069e-06" "1.06321594261674e-06" "3.3049569690878e-05" "1.06321594261674e-06" "3.3049569690878e-05" "0.0477583017448891" "0.0477583017448891" "0.00102080042716507" "0.0185900192665934"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.12621649311928e-07" "7.05804026166789e-06" "1.06842951580389e-06" "9.52685498090136e-05" "1.06842951580389e-06" "9.52685498090136e-05" "0.0487324174762125" "0.0487324174762125" "0.00103001814836386" "0.0178370579389613"
"1" "lm" "svmRadial" "1" "1.43203109076299" "0" "0.01" "3" "3" "9.23122114193405e-07" "7.97117294178796e-06" "1.03812287913153e-06" "8.15345301044559e-05" "1.03812287913153e-06" "0.000116759982080332" "0.0491487772170321" "0.0491487772170321" "0.00101847719146777" "0.0245956190121854"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.29762500567222e-07" "6.30608015999073e-06" "9.72912114792381e-07" "5.73055158181541e-05" "9.72912114792381e-07" "5.73055158181541e-05" "0.0471024045471625" "0.0471024045471625" "0.000978682604002029" "0.0219421352538182"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.67301571419903e-07" "6.16063829675768e-06" "1.07342434336912e-06" "9.49603821708748e-05" "1.07342434336912e-06" "9.49603821708748e-05" "0.0458125603993639" "0.0458125603993639" "0.00103875833834397" "0.0185500230213026"
"1" "lm" "svmRadial" "1" "1.26598868237718" "0" "0.01" "3" "3" "9.93929260340611e-07" "6.31126652220562e-06" "1.09916033024925e-06" "7.60752709223068e-05" "1.09916033024925e-06" "9.63104319964181e-05" "0.0487088167362816" "0.0487088167362816" "0.00104773493060384" "0.0164706766567112"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.07441493835372e-06" "6.67038244316511e-06" "1.01969240825583e-06" "0.000137679365097975" "1.01969240825583e-06" "0.000137679365097975" "0.0490926284375185" "0.0490926284375185" "0.00101071750367965" "0.0192979768172575"
"1" "lm" "svmRadial" "1" "1.17509136700584" "0" "0.01" "3" "3" "9.3252436909409e-07" "6.87133773338216e-06" "9.91900827280339e-07" "0.00014707347597292" "9.91900827280339e-07" "0.000172824771931319" "0.0505087497537615" "0.0505087497537615" "0.000998051414181114" "0.0174725142239407"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.03116390491591e-06" "7.51391572909159e-06" "9.15098656025274e-07" "2.72325686416751e-05" "9.15098656025274e-07" "2.72325686416751e-05" "0.046005418168061" "0.046005418168061" "0.000956789025074038" "0.01877539437369"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "1.06398110693149e-06" "6.49253612954465e-06" "9.56041407823183e-07" "7.02832628333752e-05" "9.56041407823183e-07" "7.02832628333752e-05" "0.0484313827738313" "0.0484313827738313" "0.000978743815405506" "0.0198489687690172"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.35428395349732e-07" "7.19891973639307e-06" "1.09362281296451e-06" "4.82965721009148e-05" "1.09362281296451e-06" "4.82965721009148e-05" "0.04684683858714" "0.04684683858714" "0.00104907462356204" "0.0136821346311201"
"1" "lm" "svmRadial" "1" "1" "0" "0.01" "3" "3" "9.9036516565931e-07" "6.52981696402398e-06" "9.48575967701658e-07" "3.64084920459071e-05" "9.48575967701658e-07" "3.64084920459071e-05" "0.0424482539961481" "0.0424482539961481" "0.000975997645104487" "0.0144838987091213"
"1" "lm" "svmRadial" "1" "1.72401593438731" "0" "0.01" "3" "3" "1.08471010594239e-06" "1.46303932102295e-05" "1.06313605973973e-06" "9.22889161209911e-05" "1.06313605973973e-06" "0.000159107561959923" "0.0473545119902931" "0.0473545119902931" "0.00103024624213952" "0.0196141432144358"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.95774021902301e-07" "6.12208796895224e-06" "9.73967456727881e-07" "4.34366043989241e-05" "9.73967456727881e-07" "4.34366043989241e-05" "0.0497370201319005" "0.0497370201319005" "0.000981721219056497" "0.0164497917981491"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.22296089584558e-07" "5.6811280432588e-06" "1.04719484485146e-06" "5.04242525390262e-05" "1.04719484485146e-06" "5.04242525390262e-05" "0.0487167776768418" "0.0487167776768418" "0.00102911985686773" "0.0127794694191406"
"1" "lm" "svmRadial" "1" "1" "0" "0" "3" "3" "9.8040675217868e-07" "6.03585095142212e-06" "9.62639413510301e-07" "4.86967251591165e-05" "9.62639413510301e-07" "4.86967251591165e-05" "0.0478323649636634" "0.0478323649636634" "0.0009836278245969" "0.0155017404009504"
